,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
75,2021-08-18,1570.1701140648331,1551.2115212020453,1596.2177940135846,1570.1701140648331,1570.1701140648331,1.975839105030218,1.975839105030218,1.975839105030218,1.975839105030218,1.975839105030218,1.975839105030218,0.0,0.0,0.0,1572.1459531698633
76,2021-08-19,1573.063256185735,1553.7534049004291,1597.7228549090833,1573.063256185735,1573.063256185735,2.469877131178104,2.469877131178104,2.469877131178104,2.469877131178104,2.469877131178104,2.469877131178104,0.0,0.0,0.0,1575.533133316913
77,2021-08-20,1575.9563983066373,1555.4179857635304,1599.3558083620146,1575.9563983066373,1575.9563983066373,0.48804829519026616,0.48804829519026616,0.48804829519026616,0.48804829519026616,0.48804829519026616,0.48804829519026616,0.0,0.0,0.0,1576.4444466018276
78,2021-08-23,1584.6358246684074,1558.237238243844,1604.402412086153,1584.6358246684074,1584.6358246684074,-2.4073685012790276,-2.4073685012790276,-2.4073685012790276,-2.4073685012790276,-2.4073685012790276,-2.4073685012790276,0.0,0.0,0.0,1582.2284561671283
79,2021-08-24,1587.5289667889976,1564.8488040907393,1608.4606657638647,1587.5289667889976,1587.5289667889976,-0.006799968073134393,-0.006799968073134393,-0.006799968073134393,-0.006799968073134393,-0.006799968073134393,-0.006799968073134393,0.0,0.0,0.0,1587.5221668209244
80,2021-08-25,1590.4221089095877,1568.100062646795,1615.8902967391825,1590.4221089095877,1590.4221089095877,1.975839105029644,1.975839105029644,1.975839105029644,1.975839105029644,1.975839105029644,1.975839105029644,0.0,0.0,0.0,1592.3979480146172
81,2021-08-26,1593.3152510301777,1574.3497512479694,1617.9966361596046,1593.3152510301777,1593.3152510301777,2.4698771311820904,2.4698771311820904,2.4698771311820904,2.4698771311820904,2.4698771311820904,2.4698771311820904,0.0,0.0,0.0,1595.7851281613598
82,2021-08-27,1596.208393150768,1574.0486769463243,1620.3278236607596,1596.208393150768,1596.208393150768,0.48804829518649534,0.48804829518649534,0.48804829518649534,0.48804829518649534,0.48804829518649534,0.48804829518649534,0.0,0.0,0.0,1596.6964414459544
83,2021-08-30,1604.887819512538,1579.2481694234295,1625.8425415910826,1604.887819512538,1604.887819512538,-2.407368501278825,-2.407368501278825,-2.407368501278825,-2.407368501278825,-2.407368501278825,-2.407368501278825,0.0,0.0,0.0,1602.4804510112592
84,2021-08-31,1607.780961633128,1585.0848859673558,1629.138799515607,1607.780961633128,1607.780961633128,-0.006799968070064159,-0.006799968070064159,-0.006799968070064159,-0.006799968070064159,-0.006799968070064159,-0.006799968070064159,0.0,0.0,0.0,1607.774161665058
85,2021-09-01,1609.6328250344648,1589.083115305896,1633.3206601276263,1609.6328250344648,1609.6328250344648,1.9758391050340143,1.9758391050340143,1.9758391050340143,1.9758391050340143,1.9758391050340143,1.9758391050340143,0.0,0.0,0.0,1611.6086641394988
86,2021-09-02,1611.4846884358014,1592.7023827707162,1636.705814899241,1611.4846884358014,1611.4846884358014,2.4698771311833863,2.4698771311833863,2.4698771311833863,2.4698771311833863,2.4698771311833863,2.4698771311833863,0.0,0.0,0.0,1613.954565566985
87,2021-09-03,1613.336551837138,1591.128585173486,1635.0976281069115,1613.336551837138,1613.336551837138,0.48804829518866577,0.48804829518866577,0.48804829518866577,0.48804829518866577,0.48804829518866577,0.48804829518866577,0.0,0.0,0.0,1613.8246001323266
88,2021-09-06,1618.8921420411477,1594.206112351173,1639.9126768391675,1618.8921420411477,1618.8921420411477,-2.407368501280102,-2.407368501280102,-2.407368501280102,-2.407368501280102,-2.407368501280102,-2.407368501280102,0.0,0.0,0.0,1616.4847735398675
89,2021-09-07,1620.7440054424842,1599.558678906014,1643.092813744842,1620.7440054424842,1620.7440054424842,-0.00679996806986216,-0.00679996806986216,-0.00679996806986216,-0.00679996806986216,-0.00679996806986216,-0.00679996806986216,0.0,0.0,0.0,1620.7372054744144
90,2021-09-08,1622.5958688438209,1600.9246798745544,1647.9428528839585,1622.5958688438209,1622.5958688438209,1.975839105033441,1.975839105033441,1.975839105033441,1.975839105033441,1.975839105033441,1.975839105033441,0.0,0.0,0.0,1624.5717079488543
